Date,Close
27/01/2020,162.279999
28/01/2020,165.460007
29/01/2020,168.039993
30/01/2020,172.779999
31/01/2020,170.229996
03/02/2020,174.380005
04/02/2020,180.119995
05/02/2020,179.899994
06/02/2020,183.630005
07/02/2020,183.889999
10/02/2020,188.699997
11/02/2020,184.440002
12/02/2020,184.710007
13/02/2020,183.710007
14/02/2020,185.350006
18/02/2020,187.229996
19/02/2020,187.279999
20/02/2020,184.419998
21/02/2020,178.589996
24/02/2020,170.889999
25/02/2020,168.070007
26/02/2020,170.169998
27/02/2020,158.179993
28/02/2020,162.009995
02/03/2020,172.789993
03/03/2020,164.509995
04/03/2020,170.550003
05/03/2020,166.270004
06/03/2020,161.570007
09/03/2020,150.619995
10/03/2020,160.919998
11/03/2020,153.630005
12/03/2020,139.059998
13/03/2020,158.830002
16/03/2020,135.419998
17/03/2020,146.570007
18/03/2020,140.399994
19/03/2020,142.710007
20/03/2020,137.350006
23/03/2020,135.979996
24/03/2020,148.339996
25/03/2020,146.919998
26/03/2020,156.110001
27/03/2020,149.699997
30/03/2020,160.229996
31/03/2020,157.710007
01/04/2020,152.110001
02/04/2020,155.259995
03/04/2020,153.830002
06/04/2020,165.270004
07/04/2020,163.490005
08/04/2020,165.130005
09/04/2020,165.139999
13/04/2020,165.509995
14/04/2020,173.699997
15/04/2020,171.880005
16/04/2020,177.039993
17/04/2020,178.600006
20/04/2020,175.059998
21/04/2020,167.820007
22/04/2020,173.520004
23/04/2020,171.419998
24/04/2020,174.550003
27/04/2020,174.050003
28/04/2020,169.809998
29/04/2020,177.429993
30/04/2020,179.210007
01/05/2020,174.570007
04/05/2020,178.839996
05/05/2020,180.759995
06/05/2020,182.539993
07/05/2020,183.600006
08/05/2020,184.679993
11/05/2020,186.740005
12/05/2020,182.509995
13/05/2020,179.75
14/05/2020,180.529999
15/05/2020,183.160004
18/05/2020,184.910004
19/05/2020,183.630005
20/05/2020,185.660004
21/05/2020,183.429993
22/05/2020,183.509995
26/05/2020,181.570007
27/05/2020,181.809998
28/05/2020,181.399994
29/05/2020,183.25
01/06/2020,182.830002
02/06/2020,184.910004
03/06/2020,185.360001
04/06/2020,182.919998
05/06/2020,187.199997
08/06/2020,188.360001
09/06/2020,189.800003
10/06/2020,196.839996
11/06/2020,186.270004
12/06/2020,187.740005
15/06/2020,188.940002
16/06/2020,193.570007
17/06/2020,194.240005
18/06/2020,196.320007
19/06/2020,195.149994
22/06/2020,200.570007
23/06/2020,201.910004
24/06/2020,197.839996
25/06/2020,200.339996
26/06/2020,196.330002
29/06/2020,198.440002
30/06/2020,203.509995
01/07/2020,204.699997
02/07/2020,206.259995
06/07/2020,210.699997
07/07/2020,208.25
08/07/2020,212.830002
09/07/2020,214.320007
10/07/2020,213.669998
13/07/2020,207.070007
14/07/2020,208.350006
15/07/2020,208.039993
16/07/2020,203.919998
17/07/2020,202.880005
20/07/2020,211.600006
21/07/2020,208.75
22/07/2020,211.75
23/07/2020,202.539993
24/07/2020,201.300003
27/07/2020,203.850006
28/07/2020,202.020004
29/07/2020,204.059998
30/07/2020,203.899994
31/07/2020,205.009995
03/08/2020,216.539993
04/08/2020,213.289993
05/08/2020,212.940002
06/08/2020,216.350006
07/08/2020,212.479996
10/08/2020,208.25
11/08/2020,203.380005
12/08/2020,209.190002
13/08/2020,208.699997
14/08/2020,208.899994
17/08/2020,210.279999
18/08/2020,211.490005
19/08/2020,209.699997
20/08/2020,214.580002
21/08/2020,213.020004
24/08/2020,213.690002
25/08/2020,216.470001
26/08/2020,221.149994
27/08/2020,226.580002
28/08/2020,228.910004
31/08/2020,225.529999
01/09/2020,227.270004
02/09/2020,231.649994
03/09/2020,217.300003
04/09/2020,214.25
08/09/2020,202.660004
09/09/2020,211.289993
10/09/2020,205.369995
11/09/2020,204.029999
14/09/2020,205.410004
15/09/2020,208.779999
16/09/2020,205.050003
17/09/2020,202.910004
18/09/2020,200.389999
21/09/2020,202.539993
22/09/2020,207.419998
23/09/2020,200.589996
24/09/2020,203.190002
25/09/2020,207.820007
28/09/2020,209.440002
29/09/2020,207.259995
30/09/2020,210.330002
01/10/2020,212.460007
02/10/2020,206.190002
05/10/2020,210.380005
06/10/2020,205.910004
07/10/2020,209.830002
08/10/2020,210.580002
09/10/2020,215.809998
12/10/2020,221.399994
13/10/2020,222.860001
14/10/2020,220.860001
15/10/2020,219.660004
16/10/2020,219.660004
19/10/2020,214.220001
20/10/2020,214.649994
21/10/2020,214.800003
22/10/2020,214.889999
23/10/2020,216.229996
26/10/2020,210.080002
27/10/2020,213.25
28/10/2020,202.679993
29/10/2020,204.720001
30/10/2020,202.470001
02/11/2020,202.330002
03/11/2020,206.429993
04/11/2020,216.389999
05/11/2020,223.289993
06/11/2020,223.720001
09/11/2020,218.389999
10/11/2020,211.009995
11/11/2020,216.550003
12/11/2020,215.440002
13/11/2020,216.509995
16/11/2020,217.229996
17/11/2020,214.460007
18/11/2020,211.080002
19/11/2020,212.419998
20/11/2020,210.389999
23/11/2020,210.110001
24/11/2020,213.860001
25/11/2020,213.869995
27/11/2020,215.229996
30/11/2020,214.070007
01/12/2020,216.210007
02/12/2020,215.369995
03/12/2020,214.240005
04/12/2020,214.360001
07/12/2020,214.289993
08/12/2020,216.009995
09/12/2020,211.800003
10/12/2020,210.520004
11/12/2020,213.259995
14/12/2020,214.199997
15/12/2020,214.130005
16/12/2020,219.279999
17/12/2020,219.419998
18/12/2020,218.589996
21/12/2020,222.589996
22/12/2020,223.940002
23/12/2020,221.020004
24/12/2020,222.75
28/12/2020,224.960007
29/12/2020,224.149994
30/12/2020,221.679993
31/12/2020,222.419998
04/01/2021,217.690002
05/01/2021,217.899994
06/01/2021,212.25
07/01/2021,218.289993
08/01/2021,219.619995
11/01/2021,217.490005
12/01/2021,214.929993
13/01/2021,216.339996
14/01/2021,213.020004
15/01/2021,212.649994
19/01/2021,216.440002
20/01/2021,224.339996
21/01/2021,224.970001
22/01/2021,225.949997
25/01/2021,229.529999
26/01/2021,232.330002
27/01/2021,232.899994
28/01/2021,238.929993
29/01/2021,231.960007
01/02/2021,239.649994
02/02/2021,239.509995
03/02/2021,243
04/02/2021,242.009995
05/02/2021,242.199997
08/02/2021,242.470001
09/02/2021,243.770004
10/02/2021,242.820007
11/02/2021,244.490005
12/02/2021,244.990005
16/02/2021,243.699997
17/02/2021,244.199997
18/02/2021,243.789993
19/02/2021,240.970001
22/02/2021,234.509995
23/02/2021,233.270004
24/02/2021,234.550003
25/02/2021,228.990005
26/02/2021,232.380005
01/03/2021,236.940002
02/03/2021,233.869995
03/03/2021,227.559998
04/03/2021,226.729996
05/03/2021,231.600006
08/03/2021,227.389999
09/03/2021,233.779999
10/03/2021,232.419998
11/03/2021,237.130005
12/03/2021,235.75
15/03/2021,234.809998
16/03/2021,237.710007
17/03/2021,237.039993
18/03/2021,230.720001
19/03/2021,230.350006
22/03/2021,235.990005
23/03/2021,237.580002
24/03/2021,235.460007
25/03/2021,232.339996
26/03/2021,236.479996
29/03/2021,235.240005
30/03/2021,231.850006
31/03/2021,235.770004
01/04/2021,242.350006
05/04/2021,249.070007
06/04/2021,247.860001
07/04/2021,249.899994
08/04/2021,253.25
09/04/2021,255.850006
12/04/2021,255.910004
13/04/2021,258.48999
14/04/2021,255.589996
15/04/2021,259.5
16/04/2021,260.73999
19/04/2021,258.73999
20/04/2021,258.26001
21/04/2021,260.579987
22/04/2021,257.170013
23/04/2021,261.149994
26/04/2021,261.549988
27/04/2021,261.970001
28/04/2021,254.559998
29/04/2021,252.509995
30/04/2021,252.179993
03/05/2021,251.860001
04/05/2021,247.789993
05/05/2021,246.470001
06/05/2021,249.729996
07/05/2021,252.460007
10/05/2021,247.179993
11/05/2021,246.229996
12/05/2021,239
13/05/2021,243.029999
